patch_number,MAE Loss PSNR,MAE Loss SSIM,MSE Loss PSNR,MSE Loss SSIM,Tukey Loss PSNR,Tukey Loss SSIM,Charbonnier Loss PSNR,Charbonnier Loss SSIM,TV+MAE Loss PSNR,TV+MAE Loss SSIM,SSIM+MAE Loss PSNR,SSIM+MAE Loss SSIM
61,33.165374755859375,0.8174324631690979,33.193058013916016,0.818821132183075,33.16753005981445,0.8175759315490723,33.173980712890625,0.8185915350914001,33.20620346069336,0.8183990716934204,33.198829650878906,0.8244970440864563
62,29.08088493347168,0.7863101959228516,29.194190979003906,0.7909994721412659,29.12002944946289,0.789830207824707,29.141237258911133,0.7913812398910522,29.16114044189453,0.7890210747718811,28.96731185913086,0.7946562767028809
63,32.60563659667969,0.8947494029998779,32.70995330810547,0.8955217003822327,32.81184768676758,0.8968233466148376,32.75935363769531,0.8970184326171875,32.633827209472656,0.8951709270477295,32.798702239990234,0.8991447687149048
64,24.708038330078125,0.7035308480262756,24.77204132080078,0.7082245349884033,24.744651794433594,0.7076186537742615,24.755416870117188,0.7070826292037964,24.74140167236328,0.7058627009391785,19.455425262451172,0.6552563309669495
65,24.437883377075195,0.5737667083740234,24.47503662109375,0.5771705508232117,24.460294723510742,0.5762448906898499,24.486221313476562,0.5774161219596863,24.440114974975586,0.5739494562149048,24.33306884765625,0.5963541269302368
66,26.488845825195312,0.7255339026451111,26.575326919555664,0.7311292886734009,26.587602615356445,0.7311300039291382,26.61724090576172,0.7314831614494324,26.517616271972656,0.7267077565193176,26.571748733520508,0.744205892086029
67,41.086669921875,0.979073166847229,41.37468338012695,0.9791358113288879,41.085086822509766,0.9792701601982117,41.36595916748047,0.9795396327972412,40.9705696105957,0.9791266918182373,41.39763259887695,0.9798840880393982
68,18.413820266723633,0.49969369173049927,18.519073486328125,0.5043806433677673,18.466577529907227,0.5048943758010864,18.515649795532227,0.5051324367523193,18.44674301147461,0.5016831159591675,18.328794479370117,0.539892852306366
69,20.918867111206055,0.5880762338638306,21.01629638671875,0.5910991430282593,20.986572265625,0.592204749584198,21.050729751586914,0.5932250022888184,20.894079208374023,0.5862651467323303,20.851680755615234,0.6215317845344543
70,28.417570114135742,0.8116630911827087,28.79839324951172,0.819085955619812,28.723682403564453,0.8144304156303406,28.711872100830078,0.8082979321479797,28.676971435546875,0.8196192979812622,28.733577728271484,0.8299500942230225
71,28.322147369384766,0.7744494676589966,28.55678367614746,0.7783162593841553,28.59292221069336,0.7781163454055786,28.675769805908203,0.7810577154159546,28.471668243408203,0.7777802348136902,28.81498146057129,0.7935128211975098
72,23.07887077331543,0.5750685334205627,23.108078002929688,0.5785682201385498,23.113704681396484,0.579199492931366,23.11283302307129,0.5780243873596191,23.061735153198242,0.5750066637992859,22.981380462646484,0.6019350290298462
73,25.41269302368164,0.5602854490280151,25.456668853759766,0.5628941059112549,25.44620132446289,0.5637223720550537,25.422405242919922,0.5621207356452942,25.422449111938477,0.5604121088981628,25.304584503173828,0.5792437791824341
74,25.19894027709961,0.7011635303497314,25.273906707763672,0.7045653462409973,25.228221893310547,0.7041863203048706,25.245323181152344,0.7047427296638489,25.236644744873047,0.7028351426124573,25.172893524169922,0.7197458744049072
75,20.837366104125977,0.6794796586036682,20.9849853515625,0.6833115220069885,20.990781784057617,0.6863704919815063,20.96502113342285,0.6844374537467957,20.785430908203125,0.6779548525810242,20.852296829223633,0.7090442776679993
76,32.35602569580078,0.7986760139465332,32.4067268371582,0.7989898920059204,32.41992950439453,0.8003484010696411,32.38297653198242,0.7993844747543335,32.377315521240234,0.798700749874115,32.38800811767578,0.803781270980835
77,23.460176467895508,0.43413087725639343,23.466291427612305,0.4355756640434265,23.459976196289062,0.436437726020813,23.462173461914062,0.4357016682624817,23.464927673339844,0.4343743920326233,23.006996154785156,0.4759983420372009
78,30.98386001586914,0.8672745823860168,31.069154739379883,0.8678121566772461,31.104219436645508,0.8695365786552429,31.014263153076172,0.8686173558235168,31.011192321777344,0.8670766353607178,31.0966796875,0.8729658126831055
79,30.290433883666992,0.9200325608253479,30.728530883789062,0.9217906594276428,30.671287536621094,0.9225340485572815,30.662166595458984,0.9238916039466858,30.403484344482422,0.9212425947189331,30.727519989013672,0.9266104698181152
80,31.665658950805664,0.9023590683937073,31.645610809326172,0.9023965001106262,31.706180572509766,0.9023930430412292,31.648290634155273,0.9033428430557251,31.622802734375,0.9020150303840637,31.597572326660156,0.9059588313102722
81,31.677650451660156,0.8950353264808655,31.854663848876953,0.8970056176185608,31.94658660888672,0.8970049023628235,31.933555603027344,0.8974311351776123,31.777742385864258,0.8955157399177551,32.01586151123047,0.9013528823852539
82,26.412769317626953,0.6463665962219238,26.502363204956055,0.6504996418952942,26.488330841064453,0.648533284664154,26.527099609375,0.6521299481391907,26.44605255126953,0.6483047604560852,26.459300994873047,0.6669170260429382
83,19.125368118286133,0.5023443102836609,19.21677589416504,0.5088555216789246,19.16269302368164,0.5089849829673767,19.204254150390625,0.507453441619873,19.181821823120117,0.5048505663871765,19.152957916259766,0.5393730401992798
84,18.673446655273438,0.5496096611022949,18.742578506469727,0.5514418482780457,18.656620025634766,0.5545686483383179,18.715923309326172,0.5526891350746155,18.677715301513672,0.5482963919639587,18.48456573486328,0.5799784064292908
85,25.234716415405273,0.8166418075561523,25.61573028564453,0.831237256526947,25.361785888671875,0.8207030296325684,25.594331741333008,0.825492262840271,25.43156623840332,0.8215375542640686,25.573932647705078,0.8412435054779053
86,23.218576431274414,0.5383296012878418,23.282699584960938,0.5441222786903381,23.263870239257812,0.5399712920188904,23.26703643798828,0.5425736308097839,23.243379592895508,0.5387647747993469,23.156055450439453,0.567795991897583
87,28.06638526916504,0.7315930724143982,28.1361026763916,0.7360134720802307,28.097990036010742,0.7337102890014648,28.08757781982422,0.7339043021202087,28.08251190185547,0.7325819730758667,28.07053565979004,0.7480679750442505
88,27.64978790283203,0.7546798586845398,27.633817672729492,0.7548143267631531,27.66028594970703,0.7566571235656738,27.716583251953125,0.7580747008323669,27.627971649169922,0.7539599537849426,27.629375457763672,0.7684462070465088
89,26.05742645263672,0.5621869564056396,26.07124137878418,0.5646858811378479,26.061492919921875,0.5627807974815369,26.09693145751953,0.5633165836334229,26.035043716430664,0.561206042766571,25.980321884155273,0.5847048759460449
90,23.200942993164062,0.6491621732711792,23.2940673828125,0.6551550626754761,23.277780532836914,0.6530349850654602,23.347686767578125,0.6593279242515564,23.20125389099121,0.6499541997909546,23.12458038330078,0.6781018376350403
91,28.704378128051758,0.6720324158668518,28.707258224487305,0.6730045676231384,28.66516876220703,0.6718676090240479,28.705528259277344,0.6742894053459167,28.670127868652344,0.6713241934776306,28.570133209228516,0.6869096755981445
92,24.446983337402344,0.7529427409172058,24.281707763671875,0.7513526082038879,24.531654357910156,0.7566130757331848,24.45732879638672,0.7548406720161438,23.95370864868164,0.7393822073936462,24.710369110107422,0.7741125822067261
93,26.699718475341797,0.8081434965133667,26.965049743652344,0.8138521313667297,26.441190719604492,0.811263918876648,26.86913299560547,0.8133444786071777,26.500818252563477,0.8100278377532959,26.804298400878906,0.8231155276298523
94,25.290679931640625,0.7127963304519653,25.38654136657715,0.7188796997070312,25.40093231201172,0.7174491882324219,25.48537826538086,0.7198904752731323,25.315662384033203,0.7142463326454163,25.402524948120117,0.7367314696311951
95,23.153657913208008,0.7246614098548889,23.15113067626953,0.7241498231887817,23.086891174316406,0.7257795333862305,23.38800048828125,0.7380132079124451,23.344261169433594,0.7309457659721375,23.201637268066406,0.7477043867111206
96,21.303237915039062,0.283704936504364,21.303211212158203,0.28514713048934937,21.300899505615234,0.28632983565330505,21.30231475830078,0.2851864993572235,21.295364379882812,0.2831839621067047,21.150192260742188,0.3175239861011505
97,24.80714988708496,0.46297234296798706,24.829666137695312,0.4668973386287689,24.809751510620117,0.4643959403038025,24.823057174682617,0.46492910385131836,24.81734848022461,0.4635719656944275,24.713706970214844,0.4897668957710266
98,25.339195251464844,0.823215126991272,25.489530563354492,0.8275606632232666,25.413894653320312,0.8259756565093994,25.428239822387695,0.8256495594978333,25.42127799987793,0.8257230520248413,25.368968963623047,0.8353140354156494
99,24.623567581176758,0.6410971879959106,24.679841995239258,0.6444272398948669,24.674869537353516,0.6424151659011841,24.69171905517578,0.6457390785217285,24.623945236206055,0.6402121186256409,24.561717987060547,0.6644043326377869
100,24.240541458129883,0.7121099829673767,24.433115005493164,0.7220643758773804,24.33293342590332,0.7168554067611694,24.373502731323242,0.718517541885376,24.265806198120117,0.7118945121765137,24.330371856689453,0.7341194748878479
Average,26.24393337249756,0.7194619166851044,26.36608968734741,0.7229394745826722,26.321608428955077,0.7225266000628472,26.367234745025634,0.7234234565496445,26.27588743209839,0.7204894107580185,26.24794429779053,0.7371694746613503
